TotalTime,PictureClicks,PictureTime,PictureDwelling,SummaryClicks,SummaryTime,SummaryDwelling,DescriptionClicks,DescriptionTime,DescriptionDwelling,ReviewClicks,ReviewTime,ReviewDwelling,Return
65430,5,4617,4617,6,2267,2267,2,13945,13945,12,17158,17158,1
19801,3,6680,1174,6,17272,524,0,4345,4345,3,5415,3500,1
41439,0,9503,9503,5,19144,4175,1,11662,9897,0,4579,4579,1
39619,2,6078,6078,3,15457,2194,1,4083,4083,0,2535,2535,1
41685,5,7737,7009,2,15108,5151,1,4449,4449,8,21955,21955,0
29647,4,29277,5484,2,17790,7400,1,6061,6061,3,23361,8424,0
70817,0,14611,10223,5,23801,4569,2,1636,1636,1,22619,19527,0
20535,3,17204,17204,3,14565,4152,2,9549,9549,13,8100,8100,0
41389,2,1275,1275,5,3210,131,0,1707,1707,0,9281,7754,1
7977,3,26827,26827,2,10689,9736,5,908,908,0,17315,11273,0
76247,5,8188,8188,1,27020,857,5,11399,4551,1,21716,8796,0
22770,5,15072,15072,2,28066,7988,3,9092,5837,13,21098,21098,0
41845,4,17413,8946,4,8076,3092,1,2194,881,2,14146,7925,1
59345,4,15733,15733,2,25540,3248,2,14770,14770,6,23561,23561,0
9813,5,967,967,1,17871,1923,5,17288,8389,12,23413,23413,1
4249,1,1818,1818,3,19019,13005,1,11085,6748,1,4335,4335,1
53599,3,23787,10046,3,21402,7485,3,19028,19028,14,10079,10079,0
44869,4,7271,7271,3,6649,6649,1,11211,7433,10,29129,9768,0
20645,3,10831,7284,3,18981,18610,0,149,149,2,6597,4222,1
36108,0,21118,9253,3,21136,2191,3,4791,4791,12,19029,6768,0
15230,3,18625,14148,4,17859,17859,1,7543,2347,3,15948,6520,1
37383,4,17013,14372,5,3756,3756,2,11474,5423,0,9150,3146,1
54217,1,19872,36,3,3943,3943,2,11239,1659,2,10745,5666,0
24387,4,12763,12763,3,27089,27089,2,1815,1815,3,2919,560,1
65012,1,25572,11989,0,29254,7609,2,19993,15701,11,16980,1665,1
43031,2,17886,3822,5,4328,4328,1,13612,5219,1,5841,2519,1
43444,4,8214,8214,1,3804,3804,5,12106,12106,12,5525,5525,1
41559,5,21722,15008,3,21901,9879,3,18215,4655,15,10588,10511,0
1045,0,26690,17013,1,8297,5187,5,19131,14897,3,11936,6049,0
20804,2,3994,3994,5,25943,25943,0,919,919,0,9703,7581,1
37836,1,3425,3425,6,12890,87,3,13488,6368,1,16192,16192,1
74270,5,5330,5330,3,23554,5408,3,12910,12910,10,12497,7815,0
71814,3,15225,15225,4,707,707,3,10005,7886,8,15270,4909,0
36101,3,2009,1002,5,6994,6994,2,3058,662,1,18371,9969,1
18904,2,11114,6003,5,17571,17571,1,9716,7603,2,12915,8002,1
52592,5,26764,26764,6,12660,6742,5,18243,14917,9,26377,9884,1
63468,4,15931,11140,3,25030,3486,3,14004,9443,8,19242,7312,0
51362,3,29251,16649,2,26507,7915,2,17119,6277,4,24397,6645,0
74615,4,6170,6170,6,4827,4827,3,3887,451,15,13794,7494,1
37484,5,24825,296,2,15484,9017,5,19989,2399,10,12543,12543,1
64287,3,21890,14914,2,8215,7656,2,5026,5026,2,24365,24365,0
22604,4,8067,8067,3,16984,8451,1,16895,11864,2,16433,16433,0
39846,5,8727,8727,6,16319,6886,2,11933,1824,14,11518,7124,1
79414,0,23293,23293,1,22463,8541,1,1970,1970,11,1759,1759,1
28546,0,29749,13568,5,4684,4684,0,11388,11388,14,9129,9129,0
71165,5,9066,9066,6,18417,7180,5,13974,8422,13,8806,8806,0
66420,4,6822,6822,2,17164,5645,2,5816,5816,12,14312,5631,0
16900,0,12755,12755,6,27366,27366,2,4281,4281,1,8982,5482,1
4177,2,10016,7285,5,9956,9956,0,11226,4161,3,14975,5250,1
67282,4,13548,7106,2,14046,8697,3,5847,5847,9,9823,9823,0
28846,3,13677,13677,3,22441,22441,2,6146,5686,1,16190,9505,1
45588,3,24826,24392,2,9768,7962,3,19036,18708,6,27033,27033,0
65734,4,13439,13439,5,13243,7406,3,13271,6065,15,17246,17246,1
34380,2,11697,11697,5,17912,15722,1,11832,5308,0,13175,8640,1
38266,4,4134,4134,4,18193,11145,0,12945,2697,1,5117,1272,1
18148,0,9415,9415,4,9883,9883,1,13427,3644,0,7017,5093,1
27130,2,4415,4415,3,11908,11433,0,8666,7871,3,514,514,1
77133,3,19775,5043,3,16326,7838,1,7768,7768,3,29635,4672,0
22241,5,26282,18647,2,8479,8479,3,11941,11941,10,9731,9731,0
18721,1,16105,3941,5,21877,21877,0,1337,1337,1,10169,7295,1
7693,3,3534,3534,6,15202,793,0,17292,7604,14,21755,21755,1
69763,4,12370,12370,2,5271,5271,3,4356,4356,6,28156,8353,0
22354,4,10013,3772,5,11923,11923,2,13866,3969,3,9310,8243,1
16215,1,16465,8828,4,23647,3668,4,13934,11664,15,4315,3044,0
5570,1,14975,14975,4,20502,20502,1,5535,5535,2,19008,8850,1
39750,1,1194,1194,5,6098,1282,0,3144,3144,0,12753,92,1
36089,0,13010,13010,6,23844,23844,0,13614,4732,2,14793,7124,1
26779,5,10831,10831,3,27473,3285,2,14422,5028,2,23030,18986,0
46616,1,15932,15932,5,4818,4818,1,6903,6903,8,18791,18105,0
3100,2,7638,7638,5,10305,6996,1,2252,1133,3,9870,5714,1
16162,4,17270,11967,3,14998,14998,2,3106,3106,1,957,957,1
48563,0,22268,22268,2,18059,7930,2,17506,15243,14,1513,1513,1
47403,4,15736,10634,2,17391,7809,3,10739,9883,4,24225,11156,0
36392,3,6946,6946,4,12790,9888,0,12079,6515,1,8754,6851,1
77866,5,24757,20684,2,28792,6357,3,12003,10644,3,26344,14183,0
46993,3,16522,16522,2,25409,9746,2,5563,5563,4,18500,14022,0
62958,1,16615,2870,0,8079,325,3,16638,12074,7,14706,13085,0
34548,1,2238,2238,4,25145,255,1,1389,1389,6,25786,9867,0
28417,3,14590,13642,6,26571,26571,0,3659,3659,1,17559,7909,1
39550,4,2949,2949,5,14358,14121,0,13060,4243,3,7305,7305,1
54409,5,15265,15265,3,9290,4638,2,5054,5054,14,17781,6801,0
19571,3,4010,4010,5,22695,22695,2,10350,2549,1,7151,7151,1
27787,4,19564,19208,5,16620,10854,2,10334,9607,3,15343,6045,1
64908,3,23687,7328,3,18613,3218,2,5533,5533,13,17407,17407,0
64938,5,24152,5047,2,18225,7540,3,6945,5018,9,9268,9268,0
79409,4,18789,18789,2,29968,5849,3,8064,8064,15,4036,4036,0
27329,5,21937,16413,3,9449,4135,3,13102,13102,15,16157,13794,0
35846,0,15245,5787,6,26545,26545,0,837,837,0,3330,2811,1
15306,4,22315,22315,0,10378,4520,4,737,737,2,21259,18475,1
41387,4,10822,7199,3,11173,10217,0,8374,6792,3,5897,5897,1
54169,1,14330,14330,5,23973,129,0,11973,5041,3,16016,16016,0
10822,3,88,88,6,14398,14398,1,4662,3291,2,1461,1461,1
61890,3,23469,22397,3,5216,5216,3,15070,15070,15,4261,4261,0
69810,5,28890,22398,2,13059,5972,1,4374,4374,8,6190,5947,0
22250,0,14388,10892,6,16410,10377,2,14586,2097,0,18247,4794,1
30334,5,9733,9733,3,19228,6348,2,14341,11657,10,27668,7497,0
59140,1,18701,18701,0,3193,3193,5,19781,8142,5,9888,4192,1
32594,3,12186,10933,2,24576,3138,1,14106,14106,13,24129,4229,0
36104,3,16809,16339,3,8289,8289,1,9690,1949,1,5932,664,1
67784,5,14606,14606,3,22751,6582,1,8051,8051,9,23482,4650,0
69732,0,4766,4766,2,24614,9726,2,11857,4782,11,10156,10156,1
21334,0,14019,7102,3,25339,25339,1,6527,4326,0,15619,1113,1
52644,5,22430,11552,2,27989,6545,2,17294,7697,8,29793,13468,0
64524,5,16934,16934,3,24241,7993,1,15883,10961,4,13380,6499,0
41192,3,14117,14117,4,14082,14082,0,5268,3554,2,10865,4758,1
49460,5,6708,5301,3,29485,7082,2,17507,13693,2,26282,20993,0
10416,0,17657,1835,3,17732,17324,2,1324,1324,0,6977,1685,1
36264,0,12704,10523,3,27900,27900,2,199,199,1,14973,9561,1
50867,2,11792,11792,0,400,400,1,3889,1129,2,26789,19335,1
30941,5,25184,25184,5,21073,840,4,5539,5539,12,5717,5717,0
4506,1,29114,25808,6,6827,6827,4,16668,9169,6,16422,10042,0
28938,4,10826,6326,2,19851,7068,3,18874,11160,9,18762,18762,0
2748,1,28833,1505,6,3891,189,1,3512,109,5,18345,7978,1
22210,1,8937,8937,3,9125,9125,0,2010,46,3,5921,530,1
75669,4,19430,19430,2,19336,9473,3,14630,4251,7,18125,18125,0
26322,0,14760,14760,6,9534,9534,0,399,399,3,11467,1882,1
39644,4,26441,9648,3,18416,9461,2,19598,13780,9,19512,10892,0
5505,1,5845,107,5,10266,8389,0,13818,741,2,6124,6124,1
39830,5,16181,16181,3,8429,3622,1,14090,14090,12,26588,17017,0
71935,5,22873,5600,2,15034,6190,3,18923,13729,11,24928,24928,0
39468,1,12100,5743,3,19610,7294,1,5314,2444,2,12558,1307,1
25544,0,11878,6704,4,10433,10433,0,5705,2778,1,6367,4150,1
8906,1,8198,4913,3,16905,8143,2,9674,6125,6,17783,16207,0
12588,0,14802,14802,4,17125,17125,0,8438,8438,3,13981,4035,1
14241,2,19662,3113,6,15250,15250,0,10349,6462,2,17847,4184,1
15599,4,9075,9075,5,23041,23041,1,6598,4539,2,10062,72,1
36394,4,5718,4456,4,29779,29779,2,5339,2203,1,17831,9530,1
54014,5,6809,6809,3,29807,5614,2,14135,6324,2,13949,7875,0
20446,4,16353,13372,4,9144,9144,1,10758,9826,2,3289,3289,1
66576,5,6519,6519,3,14139,9651,3,5756,5756,8,28463,26365,0
19843,1,330,330,6,15848,15848,2,11429,6249,1,11550,488,1
16763,4,1147,1147,6,28638,28638,2,4371,3778,1,1918,1633,1
54809,4,21981,15330,2,17844,8331,3,16227,16227,8,23398,11144,1
41201,0,15056,2162,3,16647,16647,2,7778,2169,3,7353,7353,1
64852,5,13913,6389,2,26235,7415,1,19046,5880,2,17372,14927,0
67511,3,25179,6469,3,26111,8608,2,4661,4661,2,5237,5237,0
75573,0,17782,17782,1,13167,7832,2,17501,17501,14,9095,3731,1
36040,0,6694,6694,4,17777,5693,1,6271,6271,3,238,238,1
49854,5,3897,2181,2,3651,3537,2,15595,5799,3,4567,4445,1
22357,5,10000,10000,3,12704,4949,2,11303,11303,4,5073,5073,0
73018,4,19132,19132,2,14777,9593,3,18461,8659,15,12587,7564,0
31097,5,17639,17639,2,8139,5682,1,18503,15447,12,27487,16134,0
73391,4,9841,5309,3,5045,5045,1,16571,14290,2,11445,11445,0
62479,4,19277,19277,2,28804,3571,1,10883,10883,4,26309,19114,0
70054,2,1369,1369,4,20400,6069,4,17224,16429,12,5484,5484,1
7278,1,19331,452,5,19749,19749,1,8506,1906,2,16092,348,1
29875,4,19652,11893,3,18358,18358,2,6415,4397,1,8385,5146,1
35740,4,11722,11722,3,29919,5315,3,9705,6141,6,4952,4952,0
32138,3,15788,15696,2,14437,5705,2,15866,6845,3,20256,20256,0
56458,4,20886,19052,3,9557,4303,3,16571,4930,11,19914,6543,0
77391,5,18515,12281,6,25572,4489,3,19718,3156,6,5797,5797,0
47997,4,4742,4742,3,26616,8118,1,12449,12449,1,19054,16715,1
41652,4,13716,13716,2,25366,5030,1,14237,8436,14,21804,13617,0
65451,5,19324,6243,3,20208,5080,1,17168,5684,5,25506,16180,0
57650,4,20052,20052,2,6781,3768,1,19265,10532,10,13394,9168,0
61629,0,24141,23896,5,23344,3028,5,3661,3661,5,3646,3646,1
18276,2,10643,3,4,12406,12406,1,2782,2782,3,12311,3146,1
37864,0,9359,9359,3,6775,285,1,4859,4859,0,13737,3448,1
70171,2,6220,6220,4,26513,8990,0,15152,1805,3,18011,13225,0
71983,3,15272,15272,3,10283,3003,3,19125,7239,11,10374,5556,0
35716,3,15278,1361,3,17534,17534,0,4076,4076,1,3682,3099,1
49153,5,21701,21520,2,16247,3569,2,16103,7425,6,7057,7057,0
56080,5,16285,16285,2,6792,6792,2,5139,5139,13,28274,20633,0
25034,5,19454,19454,2,6569,6569,2,13312,9558,10,10143,10143,0
43825,0,21095,19519,6,28365,2959,5,416,416,14,16801,7098,0
68376,3,24630,15118,3,10510,4460,1,6803,6803,11,7141,7141,0
8998,0,17959,198,3,25016,25016,2,6685,6685,1,12149,4733,1
44698,1,8964,8964,6,16924,8250,0,12248,6997,1,15269,6308,1
31298,1,7466,7466,3,17734,516,1,7369,1386,2,2870,2870,1
40664,2,18368,2678,5,12609,3688,2,12212,1019,0,16043,3002,1
74275,4,29065,9827,2,14478,7852,2,17658,15275,9,28044,9198,0
42945,1,8296,8296,5,23909,23909,1,100,100,1,15871,9449,1
11028,3,6686,6686,5,22748,22748,2,1949,1949,3,7032,6440,1
42061,1,5171,2425,6,22430,22430,0,3605,3605,1,11175,9164,1
26841,4,14497,14497,5,19955,19955,2,13512,8495,0,2182,2182,1
51983,4,6051,6051,3,14106,4646,1,13059,13059,5,21919,8745,0
5611,4,12261,12261,0,1020,1020,3,28,28,13,5717,3956,1
22679,3,15310,6176,2,6425,6425,1,10075,10075,6,21344,13713,0
29745,2,1612,1612,3,22580,22580,0,12399,1815,1,10468,7473,1
12583,2,13430,13430,3,13231,13231,2,9661,8897,3,6940,5990,1
29675,0,13042,715,4,13502,13502,1,10836,8735,1,18015,1878,1
56610,3,14278,8948,2,9601,5304,3,4991,4991,12,29018,6858,0
52142,1,2779,2779,5,3087,2083,2,17625,7155,2,28089,19973,0
50965,1,21706,21706,6,4768,449,2,8404,2913,11,2861,2861,1
42616,5,5235,5235,3,26353,4173,2,6457,6457,3,5961,5961,0
59695,3,29514,8257,3,12339,9810,1,10590,4093,5,17679,17679,0
57164,3,15585,15585,3,27088,3938,2,10247,10247,4,21669,21669,0
72430,4,5017,5017,3,7194,7194,1,10366,10366,12,15818,15818,0
34830,3,18827,773,3,10739,9999,0,8199,8199,1,8865,529,1
6303,3,8131,8131,3,20247,20247,1,5828,3058,1,9365,548,1
21984,3,173,173,4,12023,12023,0,9316,6433,3,10959,696,1
40528,5,22500,6291,3,18822,7895,1,17060,8334,14,9677,9677,0
46695,3,13132,6476,2,17319,3005,1,6375,6001,2,18344,18344,0
50631,3,21795,7520,2,6143,3695,2,10704,10704,14,9941,9941,0
33103,3,18898,15393,6,23670,23670,2,9101,5983,0,7434,641,1
27273,4,17554,9065,6,10982,693,2,5970,3784,2,7493,7493,1
61538,1,9905,9905,5,24365,2456,0,9106,4192,9,27191,13734,1
29351,5,27829,26891,2,21873,7282,2,4182,4182,13,17263,17263,0
46427,4,11662,11662,3,23374,3206,3,10982,7360,10,12785,12785,0
72851,3,5761,5761,3,24282,3112,2,5142,5142,7,10722,6518,0
27274,4,5653,5653,3,16726,3107,3,5324,5324,5,6128,6128,0
60500,3,17823,11147,2,11863,4593,2,19947,8006,11,8021,8021,0
44549,5,7649,7649,3,6583,3607,1,13828,13828,2,25356,22288,0
29247,5,23707,23041,3,16148,9187,2,6672,6672,4,18797,8245,0
29413,3,10758,7935,6,17118,8308,2,14385,3285,2,11225,6665,1
13435,2,11223,3924,4,17895,17325,0,6286,6286,1,18789,1899,1
70012,4,18309,18309,3,11416,5549,1,18396,5386,11,26299,26299,0
35665,4,8789,8789,3,12780,6374,3,12175,12175,11,10162,10162,0
25734,0,7889,7889,5,17381,1485,0,10461,8324,1,9275,4771,1
28737,4,24598,9521,2,13328,3533,1,13539,7765,14,26028,4704,0
31482,5,9748,9748,3,9173,4229,3,17180,11682,12,5989,5989,0
16781,4,10479,10479,4,27633,27633,1,11486,1602,1,36,36,1
38581,3,8924,8924,2,12497,9195,1,4033,4033,6,17356,17356,0
33368,3,26617,8754,3,26188,7590,3,13031,8630,8,16781,8049,0
32553,2,11149,11149,3,28100,28100,2,11874,5038,3,3940,3940,1
63950,4,27382,27382,3,11858,8968,1,13043,5154,5,24266,24266,0
29449,4,20813,20813,2,28407,9075,1,13091,13091,7,18493,18493,0
28988,4,17959,6717,2,17405,5780,1,7595,7595,8,14552,14552,0
32601,4,12913,12446,2,18678,3309,4,2351,2351,4,15257,15257,0
59705,4,5086,5086,2,24910,3590,2,10581,10581,6,9766,9766,0
26041,1,7724,7724,3,15222,15222,2,5427,2583,0,18238,8348,1
43673,5,5154,240,0,15845,8590,3,9651,9651,11,28332,8691,0
64179,3,13221,13221,3,29980,5950,2,13449,13449,12,23713,11414,0
61794,4,25778,1555,5,12061,3624,5,10299,8218,12,3449,3449,0
26901,3,1977,1977,4,12417,12417,1,5005,2935,3,2621,2621,1
23373,4,1234,1234,3,24992,24992,0,1581,1581,2,4834,4834,1
66505,5,5235,5235,3,29567,3295,2,13029,10104,3,24459,12758,0
17583,0,19253,14689,3,16649,16649,2,4413,4413,3,10771,224,1
24016,4,27580,17200,2,8560,3903,1,5317,5183,15,6270,6270,0
14516,0,14424,14424,3,28211,28211,2,4541,4541,3,10860,6527,1
49023,5,15091,15091,3,25453,6821,3,8303,8303,2,28577,9513,0
4839,1,8467,8467,5,12474,12474,2,11124,807,2,15689,318,1
35309,1,9422,9095,5,11807,9256,0,10145,203,3,5404,5404,1
14603,4,12595,12131,5,27189,27189,2,2845,2845,3,15626,4682,1
20816,5,26910,20197,2,14078,9746,1,14040,11701,11,20229,20229,0
32142,5,18144,6672,2,27530,3634,2,16950,16950,13,8768,8768,0
4437,2,16121,14699,3,16693,12205,1,4913,2427,3,19578,3492,1
21316,4,6719,6719,3,16860,5761,2,16184,16184,15,6331,6331,0
31894,3,11722,8845,4,16592,4735,2,14138,525,13,28485,14193,0
60602,5,19387,19387,3,5923,5510,3,11990,11990,3,14492,13283,0
65616,2,9354,7921,5,24154,5847,0,16619,12321,1,6980,6980,1
57914,5,14160,6812,2,5299,5299,1,11577,11577,9,19899,13005,0
1887,5,13455,13455,6,27730,6782,0,11346,11346,6,10935,4309,0
35115,3,11771,3725,3,1035,1035,1,3626,2768,3,15163,7029,1
21944,2,9463,9463,4,4731,4731,1,8927,8927,1,433,433,1
59002,4,22597,8609,3,24808,5578,3,11114,8999,10,20120,16378,0
36376,0,4754,4754,5,13455,13455,1,12802,1822,0,987,987,1
48161,1,5253,5253,3,13409,4770,1,140,140,6,18706,3777,0
10900,0,12865,12865,5,11649,6897,2,5150,5150,2,3158,3158,0
57172,3,27410,6029,3,21278,684,1,15258,4533,2,26108,15594,0
47961,3,20159,8189,3,8226,6066,2,19642,9301,7,29725,6158,0
48220,2,24141,16024,3,2738,2738,4,19165,5539,14,27300,10082,1
13943,0,24314,13776,0,877,877,1,5041,5041,7,26765,6517,1
31884,1,3438,1003,5,4030,4030,0,435,435,3,5132,1153,1
20555,4,13241,13241,6,6508,6508,0,6165,5107,2,6322,323,1
10873,1,12733,11319,3,14990,14574,2,8812,8812,3,6815,2990,1
76334,4,19974,14428,3,22170,3919,1,13226,11604,12,10732,10732,0
24518,4,27727,21884,3,19988,7109,3,15277,15277,4,4943,4943,0
58543,4,10881,10881,3,28896,5436,2,9898,9898,12,25715,8761,0
43779,4,17289,17289,2,7573,7573,2,10534,8887,3,17792,17589,0
71176,4,9789,8706,3,28475,7753,1,8477,8477,15,25993,9734,0
37128,3,2662,2662,6,3702,2447,1,14848,9370,3,13957,3089,1
42699,4,6301,6301,3,23458,8797,3,5153,5153,4,12360,12360,0
44705,5,10670,10670,4,3658,1971,3,16698,4887,8,9894,9894,1
28808,2,19959,3047,1,19618,6224,3,3677,3677,10,20536,11371,1
33935,4,11764,11764,3,20738,20738,0,2181,2181,0,5662,4247,1
23144,0,17794,8286,3,23817,23817,0,5126,5126,2,15580,4598,1
71383,2,21359,3647,0,7307,7307,2,8447,5482,0,14585,2906,0
44930,3,6733,6733,5,21817,21817,0,9973,4544,1,11054,9794,1
73189,5,14443,14443,2,19395,2321,4,4094,2488,5,5227,5227,0
57649,4,16935,9166,2,25759,9030,3,7393,7393,12,25603,25603,0
17142,3,2030,2030,6,16449,16449,2,131,131,1,8889,4333,1
72514,5,18942,18942,3,17462,4935,3,4402,4402,12,16535,16535,0
40108,0,13028,5097,5,15154,15154,2,8565,8565,2,14355,1058,1
50784,4,9844,6722,3,7145,7145,3,8774,8774,12,23100,10660,0
45644,3,6781,6781,2,5136,5136,2,5310,5310,12,9008,9008,0
31938,0,24465,24465,6,15311,170,0,18987,2058,2,6163,6163,1
26918,4,15252,14172,6,12330,1626,0,14077,4703,1,10950,791,1
31831,1,12046,5319,5,12549,536,1,2699,2699,0,12663,3899,1
39398,3,14181,14181,3,22744,9049,2,16227,4505,8,15581,15581,0
37676,4,17238,9411,3,6807,5692,2,13719,11975,12,6022,6022,0
78880,3,17572,15895,3,9320,6612,1,15573,12502,11,27075,25286,0
15561,4,16346,2578,6,17839,15658,1,5130,712,2,9322,7614,1
28549,4,26387,1310,3,19472,7916,3,6483,6483,14,27181,17753,1
71070,3,17243,14498,3,12648,9471,1,4927,4927,3,8001,8001,0
20633,3,16427,16427,3,29948,8414,3,10366,8805,9,22259,4057,0
20258,2,24437,23364,3,15054,5172,2,4811,4811,4,23995,16870,0
31996,4,7876,579,4,12514,7466,2,10063,6351,2,16859,11209,1
10482,3,19899,2553,4,3857,3334,0,2495,2495,2,19768,3211,1
28116,5,27793,27793,3,18305,5132,3,18982,8893,4,22653,18597,0
13380,3,6183,6183,4,14338,6506,1,6516,685,1,8104,7609,1
40164,1,1968,1968,6,23148,23148,0,10519,6209,2,16493,4714,1
20269,3,3193,989,6,13914,5296,2,5672,1408,3,17320,3024,1
19998,3,15533,1613,3,23677,23677,0,8709,1698,0,5906,158,1
27476,3,8329,8329,3,8657,8636,2,18302,13512,5,8368,8368,0
71349,3,21936,21189,2,22826,8710,3,7429,7429,4,10792,10792,0
60780,4,13223,6115,2,13410,6791,3,11793,11605,7,7095,6080,0
13843,3,12593,2730,3,2568,953,2,9168,2140,1,6541,6541,1
42863,3,20208,14784,3,14798,4916,2,19994,13425,11,27293,10990,0
43418,2,2869,2869,5,16359,12121,0,10765,9356,1,16702,1731,1
14210,2,4111,4094,6,14403,14403,2,2361,596,2,2611,2268,1
66698,4,18887,9405,2,5282,5282,3,17203,11205,5,27296,15752,0
34113,3,18005,18005,5,16839,1660,2,7032,5944,2,15112,2959,1
69244,3,14284,11324,3,11616,3295,2,9484,9484,4,13440,12170,0
4350,4,13758,9808,5,9214,3909,0,6912,6912,2,1782,1782,1
33645,4,6913,6913,3,16707,3308,1,12319,11349,6,24444,6799,0
79609,4,28748,12124,3,23560,5122,1,8142,7943,2,22896,11387,0
26182,4,11301,11301,2,13365,9408,1,17925,10249,14,5340,5340,0
39867,5,18446,12898,3,22188,4172,1,10369,10369,7,26832,5138,0
41896,0,6845,6845,4,21915,21915,0,1273,1273,1,219,219,1
74158,3,16882,16882,2,9009,3178,3,10090,6709,11,9793,8992,0
35275,4,17855,17174,3,21510,5102,1,12969,12969,12,20751,16218,0
33321,4,10229,3853,4,18051,2688,0,171,171,1,15474,1624,1
72002,4,8488,5284,0,2200,2200,3,4898,3443,13,15702,10357,1
41583,5,6436,6436,4,19854,6435,2,12187,12187,15,5864,5864,1
73418,0,2081,2081,5,15982,2529,0,16924,16924,0,116,116,1
29169,2,7417,7417,6,16753,9060,1,4028,4028,5,14315,1280,0
39301,5,22737,22737,3,20963,8986,2,6280,6280,11,17195,17195,0
26800,4,21735,10156,2,18099,3223,1,13509,9556,15,28945,23957,0
35225,0,14414,9811,3,25344,25344,0,14770,8370,1,12134,4963,1
52723,3,23295,7401,2,26922,6626,3,17831,16863,12,22762,6216,0
73854,3,13878,13878,2,9686,8112,1,6527,6527,11,7718,7718,0
10524,2,4616,4616,4,29339,29339,2,9433,8918,1,14297,5382,1
61909,3,24826,24826,2,15688,9228,1,10502,5050,15,20605,18585,0
31221,3,14572,14572,2,25717,3979,3,12074,12074,5,6340,6340,0
75366,5,12248,12248,3,28165,8823,1,4761,4761,11,25410,23503,0
24916,0,16338,4302,6,16154,9369,1,1292,1292,2,18308,1492,1
23003,2,6014,6014,5,3600,3600,0,7286,964,3,13666,5895,1
18368,5,29046,19215,0,3095,3095,3,12369,691,1,23350,3920,1
64053,4,9070,6385,2,26004,6572,3,19392,10705,12,18415,7927,0
17987,4,16775,14003,4,28550,28550,2,482,482,0,19794,4305,1
14729,1,452,452,6,24362,24362,0,7831,3254,2,5514,5514,1
18739,1,7595,5572,4,13545,13545,0,7973,2717,0,19798,179,1
49357,5,21228,21228,3,27355,3462,1,12711,4202,8,23468,23468,0
27276,5,25353,10962,2,10309,4246,2,9998,9998,10,8089,8089,0
35252,3,26800,25264,3,10645,3207,1,17631,17631,8,12788,12611,0
62323,4,7331,7331,2,24550,7345,2,8416,8416,14,28041,14418,0
15374,0,16201,7449,6,28865,28865,2,7949,1933,2,13701,8405,1
40422,1,6973,5375,0,14553,2741,5,18563,11304,11,12051,5546,0
26271,4,18683,4755,6,10484,10484,0,14465,5795,1,19763,6595,1
73832,3,6852,6852,2,21811,7248,2,16266,16266,9,20141,17061,0
3510,4,8839,8555,5,16064,16064,1,12613,2247,3,5704,4463,1
26662,3,6922,6922,3,24491,4376,1,5617,5617,3,26140,18952,0
23925,5,29867,22334,2,10453,6782,3,13341,6428,2,17913,17913,0
15784,4,16247,16247,3,20799,20799,2,499,499,3,11294,4048,1
59165,4,21815,21815,2,13633,7562,3,12392,9781,10,6759,6759,0
710,2,8485,8485,0,12041,6741,2,12011,12011,4,4144,4144,1
15722,0,15618,15618,5,17060,12563,1,6532,6532,0,12262,8827,1
42496,3,8644,8644,2,5478,5478,1,14739,12971,7,26603,26603,0
44836,4,15130,6254,4,25399,25399,0,2194,593,2,5111,760,1
33687,5,21809,21809,2,12684,5953,1,7654,7654,3,4787,4787,0
11449,1,691,691,3,26582,26582,0,10073,7672,0,18498,4068,1
69505,2,2595,2595,0,8917,536,1,16721,16721,11,5997,5997,1
40654,1,6865,6865,5,14973,13039,1,5466,1407,1,8818,1510,1
4291,0,7482,7482,3,4495,3181,0,4587,3544,3,2102,2102,1
20071,4,24583,975,3,2592,2592,0,15961,15961,0,10694,10694,1
7409,3,7919,7919,6,8718,5581,1,6916,1130,3,18288,1086,1
12081,1,11031,5835,6,12620,6018,2,12862,2818,0,10659,8935,1
78378,5,19415,11737,2,22408,7386,2,18544,8376,6,28596,26107,0
27812,3,28676,8306,3,22462,8168,1,17383,9581,9,25895,14044,0
75987,5,27764,17589,3,24299,6914,2,5961,5961,5,5618,5618,0
12746,1,1626,1626,5,16296,10236,0,8101,7882,2,10631,7848,1
3120,1,6467,6467,4,7694,7694,0,2713,2713,0,15872,8214,1
27944,4,12180,12180,3,9418,2371,2,14319,1096,0,8909,1547,1
39790,2,1285,1285,5,15213,8769,0,393,393,2,2407,2407,1
29821,1,8800,7248,6,25944,122,0,3368,3368,13,12891,12891,1
30684,3,15275,9708,4,9671,4701,2,10984,7522,0,2673,63,1
20526,4,17982,7932,0,17458,8819,2,6482,6482,11,3039,3039,0
65448,3,12802,12802,1,12431,346,5,10472,346,0,25955,340,0
15490,3,3901,3901,3,5371,5371,2,951,951,1,14645,6314,1
41075,4,9339,5007,4,15034,1474,1,10525,6066,1,3035,3035,1
54343,3,21804,12221,2,29931,9745,2,14053,11087,4,15785,15785,0
66650,3,5167,5167,2,6332,6309,1,18847,10183,7,8521,8521,0
19601,3,15004,12257,3,2894,2894,2,6240,1451,2,17036,9963,1
12723,3,10391,4012,4,6339,3859,0,498,498,3,6633,6633,1
19151,1,16253,1012,4,1318,466,1,7447,7447,1,8937,1688,1
59122,4,22300,10740,3,8851,4111,3,19359,13689,12,27610,8470,0
